CommentId,VideoId,Text,IsToxic,text_procesado
AUG_TOX_105,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,White people were offended and thought racism was no longer an issue
AUG_TOX_106,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",True,"Use gun rubber bullet, stupid Russian news channel"
AUG_TOX_107,cT14IbTDW2c,run them over,True,run
AUG_TOX_108,cT14IbTDW2c,"Blacks are able to do this because it was White people in rush hour traffic coming home from a job! They bring their lazy asses out from watching TV and getting high to fuck with the very people providing their welfare. Yea, these White people are the same who sit on juries that rule on po-lice brutality and shootings. Piss them off. I'm SO sure you're getting them to see your side of the story!",True,"Black able-bodied white people, rush hour traffic, get home traffic, job, bring lazy ass, watch TV, get high, fuck people on welfare. Yes, white people are on the jury, rule police brutality, shooting, piss, I'm sure you get it, see side story"
AUG_TOX_109,dG7mZQvaQDk,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,True,c Blk Life Matter Bullshitwitch Call Bullshit Black People Killed Five Period Newark NJ Call Bullshitb
AUG_TOX_110,04kJtp6pVXI,"
Dont you reckon them 'black lives matter' banners being held by white cunts is  kinda patronizing and ironically racist. could they have not come up with somethin better.. or is it just what white folks do to give them selves pride. 'ooo look at me im being nice for the black people' why does it always have to be about race actually the whole world is pussyfootin around for fear of being racist. its fuckin daft man.",True,"Don't think the black lives matter banner is held, white cunt, kind of condescending, ironic, racist, could come up with something better, white people give self pride, ooo, look, I'm nice, black people are always running, actually the whole world, sneaking around, scared, racist, stupid fucking man"
AUG_TOX_111,TZxEyoplYbI,It's all because he's black.,True,he is black
AUG_TOX_112,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",True,"Rocket launcher, take care, light armored vehicle lol"
AUG_TOX_113,8HB18hZrhXc,Buy ak47 shoot all USA copa,True,Buy AK Shoot USA Copa
AUG_TOX_114,#NAME?,"So your friend gets killed which that means your burn down your local homes and items
Seems correct",True,"Friend is killed, means a local household item burns, seems correct"
AUG_TOX_115,cT14IbTDW2c,RUN THEM OVER,True,run
AUG_TOX_116,TZxEyoplYbI,Not one pair of work boots was stolen in the ferguson riots.,True,A pair of work boots was stolen in the Ferguson Riot
AUG_TOX_117,04kJtp6pVXI,A completely idiot having his minutrs of fame,True,Completely idiotic minute fame
AUG_TOX_118,TZxEyoplYbI,*Yes lets destroy someone else's property and ruin their day because we are mad at someone else. Take that Police!*     cunts.,True,"Yes, let someone else's property be destroyed, ruin their day, insane that someone else is taking the police cunt"
AUG_TOX_119,cT14IbTDW2c,Idiots,True,idiot
AUG_TOX_120,cT14IbTDW2c,I'd just pop a couple of shots in the air and watch them scatter like roaches when a light turns on.,True,I shot a pop pair in the air and watched the spread like a cockroach
AUG_TOX_121,9pr1oE34bIM,Brown was a piece of shit and the world is better off without him.,True,brown piece of shit without the world better
AUG_TOX_122,cT14IbTDW2c,If it was me I would have just kept going if you get hit you get hit I'd slowly push my way through ppl  who did that need to grow the fuck up,True,"would keep going, get hit, get hit, I'd slowly push away, people need to grow, fuck"
AUG_TOX_123,8HB18hZrhXc,shoot first ask questions later hahahahahaha,True,"Shoot first, ask questions later, hahahahahaha"
AUG_TOX_124,04kJtp6pVXI,"This guy an idiot, if that's the best you can do, you have lost already!!  WHAT A BOZO!!",True,"Dude, idiot, it's best lost already, idiot"
AUG_TOX_125,04kJtp6pVXI,Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!,True,"Wow, I think I'm going to buy a bulletproof vest, shit black, like everyone who tries to shoot"
AUG_TOX_126,cT14IbTDW2c,I would really love to see a car with a snow plow and just drive straight through the protester,True,I would really like to see a car with a snow plow drive straight ahead of the protesters
AUG_TOX_127,cT14IbTDW2c,"I understand the point black lives do matter but blocking off traffic like that like WTH is that gonna do... There is people that need to go places hospitals, family,work ,etc and this to me is just plane stupid",True,"Understand that black lives matter blocks traffic like when people have to go to the hospital, family work etc, stupid plane"
AUG_TOX_128,cT14IbTDW2c,You whites are so racist always in comment section  . I'm so glad you whites are being exterminated . Another 100 years or so an there will be no whites . Peace on earth,True,"White supremacist always comments section I'm glad white eradicated another year, white peace earth"
AUG_TOX_129,bUgKZMSxr3E,"If the injustice was against white kids, would there be ANY excuse?",True,Injustice that a white child would excuse
AUG_TOX_130,cT14IbTDW2c,"Truly sad. The people who were stopped on the roadway should have simply walked up the  protestors and informed them that in 30 seconds they were going to use them as punching bags, boys and girls if they did not move. If they did not disband, lay into them. Those bitches needed their asses kicked. As far as the CHP, not even one citation was written. Bitch cops.",True,"Really sad people stopped, roadway, just walked, demonstrators informed, second gear, use punching bag, boy, girl, move, break up, lay, bitch needed, ass kicked, far away, CHP, even wrote a quote, bitch, cop"
AUG_TOX_131,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,"clearly racist, shrill, Canadian vegetable plant, box, ivory snow, really knows nothing, Negro race"
AUG_TOX_132,cT14IbTDW2c,I don’t care what they are protesting about. One of them should have run there punk ass’s over. I hope they all get run TF over,True,"I don't care, I'm protesting a run punk ass, I hope I get run, TF"
AUG_TOX_133,04kJtp6pVXI,What a stupid arab. Police shoot to apprehend? Lmao That's not how it works when they are being attacked!,True,"Stupid Arab police shoot, arrest lmao whose work is attacked"
AUG_TOX_134,9pr1oE34bIM,@23:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.,True,"Listen to a guy say that the police officer gave the year the duty officer died. Weapon, one shot, execution style, whatever"
AUG_TOX_135,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,Really say Trevon Martin brought watermelon cones slim down lol yo white people say aaannnyything make black people look a certain way truth even Trevon said limit nigga fuck what kids say stupid thing time said batman lol sickly make a nice excuse why don't you talk second video tbat came year Mike Brown situation c
AUG_TOX_136,Dt9-byUhPdg,"""We been at war for 400 years"" please a war was started where three quarter of a million Americans died for you. Stop bitching",True,"War year, please, the war has started, three quarters of a million Americans have died, stop complaining"
AUG_TOX_137,04kJtp6pVXI,"Sure...they totally looked at FACTUAL evidence during that trial...

More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?",True,"Certainly they totally looked like special treatment. You knew it was going to happen, didn't you"
AUG_TOX_138,cT14IbTDW2c,If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,True,"Parents, a child failed a job, parents don't raise the cunt"
AUG_TOX_139,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,"Ok, idiots, whatever, he, foot, big, pound, call backup, use pepper spray, use baton, use taser, wait, use backup, use weapon, say go, monkey, blindfold, hand tied behind back, anyway, preliminary autopsy found that the shot time was less lethal, the area was executed, gunshot wound to the head"
AUG_TOX_140,9pr1oE34bIM,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",True,"Great video, although I wish the police would focus on shit, this is the thing that makes rioters idiots"
AUG_TOX_141,cT14IbTDW2c,If I ever get in a situation where I can run these assholes over...*I WILL*,True,Will you ever be in a situation where he runs over the asshole
AUG_TOX_142,9pr1oE34bIM,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",True,"Faith, photo, gentle giant, accomplice, signaling to the gang, even Braun, raise hand, surrender, perhaps realized he's exposed and might get in trouble, Officer Wilson, adrenaline pumping, responded officer, don't hesitate, they'd lose their lives, Lord knows, there's the thing, criminal, go to college, look, angelic, professional athlete, keep getting it"
AUG_TOX_143,cT14IbTDW2c,"1)  Obstructing interstate commerce is a Federal Felony offence.
2)  The cops are useless.
3)   BLM is the democrats modern version of the racist terroristic KKK they also created.
4)  These are not protesters they are rioters.
5)  The drivers of the first row of cars are wimps.
6)  Imagine dying in a ambulance stopped in a traffic jam miles long.",True,"Obstruction of Interstate Commerce, Federal Crime, Felony, Cop, Useless, BLM, Democrat, Modern Version, Racist, Terrorist, KKK, Also Created Protester, Rioter, Driver, Front Row Car, Wimp, Imagine a dying ambulance stopped in traffic for miles"
AUG_TOX_144,cT14IbTDW2c,"Fucking idiots, get outta the way....some people gotta get to work!",True,"Damn idiot, get out of the way, some people have to work"
AUG_TOX_145,9pr1oE34bIM,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,True,"Link poor little Tryvon Martin, little Mr. Brown, yes, thug, tired, beat, white person, ground, got shot, Effordsend Story"
AUG_TOX_146,04kJtp6pVXI,"That Arab is rapping 3:14
Go ahead bro....LOL
So getto he is",True,"Arabic rapping, here we go, Brolol Ghetto"
AUG_TOX_147,8HB18hZrhXc,Protesters suck,True,Protesters suck
AUG_TOX_148,04kJtp6pVXI,This is not your counties go back to he middle east that's your counties b,True,"County Go back to the Middle East, this is County B"
AUG_TOX_149,04kJtp6pVXI,"Oh my God. I fucking love that Arab guy. Such wise words. He is seriously someone who has open eyes to the world. He sees things for how they are, which is so rare in our world today. A big fucking amen to that guy... Wake the fuck up America",True,Oh god fucking love arab guy wise word seriously someone open eyes world see thing rare world today big fucking amen guy wake up fuck America
AUG_TOX_150,TZxEyoplYbI,Blacks get my prejudice easily,True,Black people are easily prejudiced
AUG_TOX_151,9pr1oE34bIM,"Black cop kills white kid...Black kid kills white cop.  Does anyone riot, protest and engage national news?  No.  Race isn't mentioned in either of these circumstances.  So think about it, then ask yourself this question (and answer honestly): Who are the REAL racists in this country? ",True,"Black cop kills white boy, black boy kills white cop, anyone, riot, protest, engagement, national news, race is not mentioned. Both circumstances are not mentioned. Think, ask question, answer honestly, real racist country"
AUG_TOX_152,9pr1oE34bIM,"You honestly believe that Mike Brown was actually trying to take a cops gun while the cop was sitting in the car?  You would be stupid to think that a kid would charge at someone pointing a gun at them as if he was some beast and was high. 

 If he was so high how could Mike go to the store and do everything else so easily..epic fail sir.  Why not make the officer take a toxicology test.  The officer was obviously scared and was going to use his weapon per being intimidated by Mike's size. 

The officer didn't know that Mike had stolen anything and told the dispatcher that he knew nothing of a shooting in the area.

Get your facts straight please. ",True,"I honestly believe that Mike Brown is actually trying to take a cop, a gun, a cop sitting in the car would stupidly think a kid would attack someone pointing the gun at him, beast up high, Mike could just store everything else, fail epically, sir, have the officer take the toxicology test, the officer is obviously afraid to use the gun because Mike is intimidated"
AUG_TOX_153,04kJtp6pVXI,"Masri is a total idiot ""I don't have to know the evidence, I can just come to my own conclusions instead""
Here is a clue, dont attack a cop and try to take his gun and then rush him after he finally gets out of his car and you wont get shot duhhh.
So what would Masri do, take Brown out for a icecream as he is beating him into the ground and not defend himself?
BTW, Browns momma and gramma violently assaulted some people who were selling T-shirts in memory of Brown and put two people in the hospital, stole their money and trashed their shop and will probably be charged for it, so we all know what sort of mentality Brown was raised in and he was a thug wanna be, who caused his own death.",True,"Masri, total idiot, don't know, evidence comes to conclusions, instead hint, don't attack the cop, try the gun, finally pounce on the car, don't get shot, duhhh, would Masri take brown ice cream, hit the ground, defend by the way, brown mom, gramma, violently attacked, people selling t-shirts, memory, brown, two people, hospital, stole m"
AUG_TOX_154,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,"The guy sure seems to know his stuff, smokes weed, hmmm, loud clown, black man, more gang side, fact based photo, justifiable murder, unarmed person, ok mfer"
AUG_TOX_155,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops out there. However, as intelligent and as unplugged out of the ""matrix"" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country's corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality...",True,"I agree Joe, cop, extremely difficult job, many qualified, yes, a lot, good cop but intelligent, unplugged matrix, Joe always claims he seems completely unaware of reality, country, corrupt, prison, industrial complex, tie, failed, justice system, good, racist agenda behind police brutality"
AUG_TOX_156,cT14IbTDW2c,"Anyone stupid enough to stand in the roadway should be run over.  If they die, it will only improve the gene pool.",True,"Anyone stupid enough stands on the streets, runs, dies and improves the gene pool"
AUG_TOX_157,Dt9-byUhPdg,Brown Stepfather has his pants half way down. ,True,brown stepfather pants halfway
AUG_TOX_158,cT14IbTDW2c,just run there stupid ass over. there stupid enough to stand in the middle of a freeway,True,"Run stupidly, so stupidly enough, stand in the middle of the highway"
AUG_TOX_159,9pr1oE34bIM,"exactly right Stefan , crime and bad decisions creates poverty and poor unattractive areas. criminals don't steal necessities .. it's just to get ""respect"" from their homies. pathetic",True,"exactly right, Stefan, crime, bad decision, creates poverty, poor, unattractive, area, criminal, don't steal, necessity, get respect, friends, pathetic"
AUG_TOX_160,TZxEyoplYbI,"Over 450 people get killed by cops in the USA every year. If cop would kill so many in my country i would be on the streat an protest no matter if the dead man is white or black.
But in the comments here are so many white people that dont give a fuck about a dead black man.
I dont get it, every unnecessary dead should mater.",True,"Every year people are killed in the USA, a police officer would kill many, a country would protest protest thing, dead man, white black comment, many white people don't give a fuck about dead black men, don't get every unnecessary dead man"
AUG_TOX_161,dG7mZQvaQDk,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",True,"Day you are conservative, support the Confederate flag, deny racism and criticize black people, you are considered a hero, white people. Lmao please get a white woman with a black face covering"
AUG_TOX_162,dG7mZQvaQDk,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",True,"Okay Blacklivesmovent criminals stop it carp you want to endure murder but the kid died and you're going to shoot Cheast because you want to act like a plant monkey movie excuse black guy kills black people you want to be a cop white people call you by the name of the racist you can't get it try to license lawa obey the law stop shooting innocent people benefits you, guy to kill"
AUG_TOX_163,Dt9-byUhPdg,#blacklivesdontmatter,True,blacklivesdontmatter
AUG_TOX_164,cT14IbTDW2c,"You know what is worse than being late to work, being shot and killed.",True,I know worse things than getting shot while working late
AUG_TOX_165,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,True,"Funny thing, the government trusted the judge, fucking disgusting"
AUG_TOX_166,9pr1oE34bIM,"Stefan,
Excellent!You obviously have a better understanding of the events surrounding this unfortunate event than our president.I call it unfortunate because Officer Wilson life has been destroyed for doing his job. My fear is that police will hesitate when finding themselves in this rapidly growing situation. Thank you for your in-depth and honest dissertation.

Tom Kelver seek help go back to school and get off the drugs.
                                     ",True,"Stefan excellent, you obviously have a better understanding of the events surrounding the unfortunate event. President. I call the unfortunate police officer Wilson, his life is destroyed. The job. Fear. The police hesitate. He finds rapidly growing situation. Thank. Detailed, honest dissertation. Tom Kelver. Seek help. Go back to school. Get drugs"
AUG_TOX_167,04kJtp6pVXI,he can go back where he's from period big mouth MORON,True,"Go back, he's a full-on idiot"
AUG_TOX_168,04kJtp6pVXI,here people his facebook is https://www.facebook.com/bassem.masri.520 he has ties with isis and other terrorist groups he is a muslim extremist ,True,People Facebook tie isi terrorist group Muslim extremist
AUG_TOX_169,04kJtp6pVXI,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",True,"Thought wasted skin catching desert fps wouldn't make the popular guy, free people, allowed, party, don't live, bookend, country, calm, libshits, would know justice, majority, real Americans, despise in every way, know every day, continue to exist, ying, must yang, motherjumper"
AUG_TOX_170,dG7mZQvaQDk,"I dont like generalizations, as she used it in her rant, BUT to her main point she is RIGHT. Chris rock said it best, there are Black people and there are niggaz. A nigga morns a killer that got gunned down in the street, a Black person mourns the loss of INNOCENT human life such as the little girl that got murdered. Based on comments here, the Black to nigga ratio is dropping.",True,"I don't like generalization used to rant, main point, right, Chris Rock said the best black people, niggaz, nigga, morning killer, got shot, black person on street, mourns innocent human life, little girl was murdered based on the comment, Black Nigga Ratio goes down"
AUG_TOX_171,TZxEyoplYbI,"I find it insane that black people always play the racist card over every single little issue between a coincidental white-black situation, when in most cases race has nothing to do with it.

Also, they say they want justice. . than why go around destroying private property and looting shops, how in their right mind would ask for justice and rob and destroy peoples lively hood at the same time.

It's as though these black communities think it is perfectly acceptable for a black person to kill a white cop but when the cop follows procedures and defends him self from a potential fatal attack they get angry . . yeah the black guy might not have had a firearm but could easily have had a knife or something. . why do they value other black people more than a white law enforcement officer. . life is equal and as such they should understand that the officer defended him self from an attack. . and yes it was an attack.    ",True,"Find crazy black people, always play a racist card, every single little problem, a random white black situation, a case, a race, nothing and also say you want justice, go around destroying private property, looting a store in their right mind would you ask for justice, rob, destroy people, vibrant hood time even though the black community thinks perfectly"
AUG_TOX_172,04kJtp6pVXI,"Mike browns father does NOT buy into it....he got caught on video saying ""Burn the bitch down"" reffering to Ferguson................and this dude you are interviwing is just a thug and should not be given air time.............",True,"Mike Brown, father, bought it. He was caught on video saying that a burned bitch was interviewing Ferguson and a guy who gave the thug airtime"
AUG_TOX_173,cT14IbTDW2c,Should run all those MOTHERFUCKERS  OVER,True,Run motherfucker
AUG_TOX_174,04kJtp6pVXI,Massri needs an education.,True,Massri need education
AUG_TOX_175,04kJtp6pVXI,CNN is such Bullcrap!,True,CNN nonsense
AUG_TOX_176,9pr1oE34bIM,This man has an intelligence the average black man can't comprehend.  Its like a dog trying to figure out how man makes a house.,True,"Man, intelligence, average black man can't comprehend how a dog tries to build a house"
AUG_TOX_177,9pr1oE34bIM,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",True,"Guy, monster, got the paint he deserved, no matter who attacks someone, guy with a gun, gets shot, the stupid illegal act, tried to hurt someone, got beaten up, give the cop a raise"
AUG_NOR_BT_1,9pr1oE34bIM,"You forgot to add to your ""timeline"" that the suspect also assaulted the owner of the store and threatens him!",False,I forgot to add timeline. The suspect also attacked and threatened the shop owner
AUG_NOR_BT_2,9pr1oE34bIM,"100% agree, people are up in arms, but they need to find out more information before rioting. Thinking that getting high or doing drugs then robbing a store carelessly and then walking in the MIDDLE of the street and screaming at a cop + attacking and reaching for the gun is ""unarmed"" (not to mention his size either) then people are VERY gullible. I find it funny how all races are racist to each other and blacks are racist to whites, but every single time someone is ""racist"" to a black person then everyone throws their hands up and gets pissed off at white people. I am not a racist person, but I don't want to sit here while everyone believes that white people are the only racist people just because what happened in the past, makes me sick to think I have to grow up in this generation. ",False,"Agreed, people, poor, need, find information, rioting, thinking, getting high, drug robbery, store, carelessly walking down middle street, screaming cop, attacking, grabbing gun, unarmed, mentioning size, either people, gullible, funny, race, racist, black, racist, white, every time someone racist black person every t"
AUG_NOR_BT_3,04kJtp6pVXI,"""There is blood on the street but you are worried about words"" .... we are ALL getting very tired with the way mainstream media is treating us like idiots who will follow their condescending, irrelevant, distracting, disparaging narrative... Step up CNN",False,"Blood, street, worried, word, getting tired, mainstream media, treating you like an idiot, following, condescending, irrelevant, distracting, derogatory, narrative move, CNN"
AUG_NOR_BT_4,TZxEyoplYbI,"I am not black...many years ago I was almost shot by the police...I was driving with friends, partying, even doing some illegal drug use in the car...didn't even notice the cop car behind me....when the lights went on we all freaked....we pulled over and panicked ... the cops had bright lights on us...we were trying desperately to hide the drugs....I could hear the cops telling me to get out of the car but I kept trying to hide the drugs....of course from what they saw I was going into the center console, maybe to get a gun?...I was told LOUDLY...stop what you are doing put your hands where we can see them and get out of the car.  I can tell you I froze and did exactly what they told me to do.....IF I DID NOT LISTEN I would have been shot...most likely in the head....I don't understand why anyone wouldn't just do what a cop tells them to do...if they say ""put your hands up""  PUT YOUR HANDS UP!!!!  If they tell you to step back ""STEP BACK""!!!!!  If you defy the person with the gun and threaten them YOU WILL BE SHOT!  Color has nothing to do with it.",False,Many years ago I almost shot the police. I drove a friend who even used illegal drugs. I didn't even notice the police car behind me as the lights freaked out
AUG_NOR_BT_5,cT14IbTDW2c,all those people on the road a re goddamn kids,False,"People on the street, damn child"
AUG_NOR_BT_6,9pr1oE34bIM,"All this info being put out about Mike Brown-why is nobody bringing up the fact Off Darrin Wilson tested positive for (illegal,mood altering,non prescription) steroids in his post shooting toxicology test??  One also has to wonder if this info was given to the Grand Jury? Doubtful.",False,"Info, Mike Brown, Why No One Brings Facts, Darrin Wilson Tested Positive, Illegal, Mood Altering, Non-Prescription Steroid, Post-Shooting Toxicology Test, A Miracle, Information Given, Grand Jury Doubtful"
AUG_NOR_BT_7,dG7mZQvaQDk,Ms. Hubbard I have ABSOLUTE respect for you. Wish you would run for office any level. You got bigger balls than most male politicians. You call it like it is BRAVO!,False,"My Hubbard has absolute respect, I would run at office level and get a bigger ball. Male politician shouts “Bravo”."
AUG_NOR_BT_8,dG7mZQvaQDk,"Awesome Job Peggy!  thank you for telling it how it is and the truth!!
 #WeStandWithPeggyHubbard",False,"Great job Peggy, thanks for telling the truth westandwithpeggyhubbard"
AUG_NOR_BT_9,9pr1oE34bIM,the only difference is the color of your skin. do people still say that?,False,People still say different skin colors
AUG_NOR_BT_10,04kJtp6pVXI,The only good CNN anchor I have ever seen...,False,Good CNN anchor I've ever seen
AUG_NOR_BT_11,9pr1oE34bIM,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",False,"Well, young white man killed, non-white, say, black cop, medium outcry, almost medium, everything, search"
AUG_NOR_BT_12,9pr1oE34bIM,Let it not be news,False,leave news
AUG_NOR_BT_13,9pr1oE34bIM,"As always Mr. Molyneux, excellent video.",False,"Always Mr Molyneux, excellent video"
AUG_NOR_BT_14,9pr1oE34bIM,"There's so much good data here.

I wish it was presented without all the speculation about the marijuana blunts, and emphasis on the rap lyrics and youtube videos. I know a few friends who couldn't ever hurt anyone who are guilty of the same.  We all saw the video, we all saw him take the cigars and shove the guy out of his way. There's no reason to try to bring up culturally normative things, which are admittedly ridiculous, but do not indicate actual violence, including rap lyrics which are most often complete bull, when you've otherwise done such an amazing job of collecting a wide range of facts and putting together a, generally, great presentation. 

Again, Thank you for 99% of this, I greatly appreciate it. I just fear that so much of the good material will be dismissed due to your emphasis on these items which you yourself admit really don't mean anything at all. ",False,There is a lot of good data presented without speculation. Marijuana weakens the emphasis of rap lyrics. YouTube video. I know a friend could never be guilty of hurting someone. I saw a video
AUG_NOR_BT_15,9pr1oE34bIM,"the fate of another neglected child
would be interesting to know his family background... always keep in mind that children emulate social behaviour...",False,"The fate of another neglected child would be interesting to know the family background, always keep an eye on the child and imitate social behavior"
AUG_NOR_BT_16,dG7mZQvaQDk,Great video...Thank you Peggy.,False,"Great video, thanks Peggy"
AUG_NOR_BT_17,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",False,Relevance Marijuana Autopsy Entry Show Wound Spread Body Up Close Spread Would Closely Hit Region Likely Chest Area Long Distance Spread Would Scatter See Report Underside of Wound Arm Exposed Arm Raised Gesture Peace i.e Empty Hand Posture Plus Powder Burn Body Far Away
AUG_NOR_BT_18,TZxEyoplYbI,So I guess he gets away with it since he had a label or title of police but if he had a title or label of low life or thug or addict I guess he's behind bars then smh,False,guess escaped since label title police title label low life thug addict guess he's behind the bar smh
AUG_NOR_BT_19,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,Charge an armed police officer with a dangerous weapon
AUG_NOR_BT_20,9pr1oE34bIM,I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,False,I'm a black young woman like Stefan and I think I need people like Country
AUG_NOR_BT_21,9pr1oE34bIM,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,False,"Deserved Killed Smoke, Weedy Fight, Throwing Gang Shield, Allegedly Stolen Cigar"
AUG_NOR_BT_22,9pr1oE34bIM,"Pants up, don't loot!",False,Pants don't loot
AUG_NOR_BT_23,9pr1oE34bIM,this comment has nothing to do with the topic of this video...but will someone please set Stefan's rapping to an actual beat. It would be epic.,False,"Don't comment on the topic of the video, but someone please tell Stefans to rap the actual beat would be epic"
AUG_NOR_BT_24,4rCweDxDqdw,"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",False,Majority People Ferguson African American Elected Official African American Mayor City Council Police Chief Elected Official People's Community steps up and takes on the role
AUG_NOR_BT_25,9pr1oE34bIM,Why didn't they interview the constitution workers??? Who where caught on tape saying why did u shot he had his hands up,False,Didn't interview the constitutional worker and take a video saying you shot in the hand
AUG_NOR_BT_26,dG7mZQvaQDk,Bam..........She said it all !!!,False,said bamshe
AUG_NOR_BT_27,dG7mZQvaQDk,And she's a US Navy vet. Mad respect,False,"She is you, the Navy vet. Crazy respect"
AUG_NOR_BT_28,dG7mZQvaQDk,Bravo!,False,Bravo
AUG_NOR_BT_29,04kJtp6pVXI,"I made a song addressing Ferguson and the issues today. Please listen and thank you

Tha Bigger Picture - SoundCloud
Listen to Tha Bigger Picture by Kool D #np on #SoundCloud
http://soundcloud.com/derek-savage-3/tha-bigger-picture",False,"Made a song today that deals with the Ferguson issue. Please listen, thanks for the bigger picture, Soundcloud, listen to the bigger picture, kool np soundcloud"
AUG_NOR_BT_30,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,"People know the ground and say people say Ferguson: black and white thing, cop steps on the border, said protest, daylight, peaceful, tailgate, like a cop, come military, overreactive, fwiw"
AUG_NOR_BT_31,9pr1oE34bIM,"You're the man, Stefan!",False,"You're a man, Stefan"
